测试套/软件包名,测试用例名,状态,日志文件,原因
,oe_test_nmcli_bridge,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_bridge/2023-09-22-08_38_31.log,None
,oe_test_nmcli_macsec,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_macsec/2023-09-22-08_34_22.log,None
,oe_test_nmcli_config_gw,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_config_gw/2023-09-22-08_36_11.log,None
,oe_test_system_monitor_login,success,./mugen-riscv/logs/os-basic/oe_test_system_monitor_login/2023-09-22-04_52_35.log,None
,oe_test_net_setmode,success,./mugen-riscv/logs/os-basic/oe_test_net_setmode/2023-09-22-09_28_03.log,None
,oe_test_net_IPVLAN,success,./mugen-riscv/logs/os-basic/oe_test_net_IPVLAN/2023-09-22-09_27_38.log,None
,oe_test_ctags,success,./mugen-riscv/logs/os-basic/oe_test_ctags/2023-09-22-04_32_53.log,None
,oe_test_net_VRF,success,./mugen-riscv/logs/os-basic/oe_test_net_VRF/2023-09-22-09_29_27.log,None
,oe_test_server_httpd_checkfirewall,success,./mugen-riscv/logs/os-basic/oe_test_server_httpd_checkfirewall/2023-09-22-05_57_28.log,None
,oe_test_power_measurement_internal,fail,./mugen-riscv/logs/os-basic/oe_test_power_measurement_internal/2023-09-22-08_30_48.log,
,oe_test_nmcli_device,success,./mugen-riscv/logs/os-basic/oe_test_nmcli_device/2023-09-22-08_35_46.log,None
,oe_test_net_cmd_scp,success,./mugen-riscv/logs/os-basic/oe_test_net_cmd_scp/2023-09-22-09_31_01.log,None
,oe_test_chrony_chronyc_cmd,fail,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_cmd/2023-09-22-08_52_23.log,
,oe_test_chrony_chronyc_hardwaretime,fail,./mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_hardwaretime/2023-09-22-08_52_45.log,
,oe_test_hostnamectl,success,./mugen-riscv/logs/os-basic/oe_test_hostnamectl/2023-09-22-09_05_13.log,None
,oe_test_uname,fail,./mugen-riscv/logs/os-basic/oe_test_uname/2023-09-22-04_43_14.log,
,oe_test_net_cmd_ifconfig,success,./mugen-riscv/logs/os-basic/oe_test_net_cmd_ifconfig/2023-09-22-09_28_54.log,None
,oe_test_system_monitor_reboot,success,./mugen-riscv/logs/os-basic/oe_test_system_monitor_reboot/2023-09-22-04_43_36.log,None
,oe_test_auditctl,success,./mugen-riscv/logs/os-basic/oe_test_auditctl/2023-09-22-04_40_26.log,None
,oe_test_net_config,success,./mugen-riscv/logs/os-basic/oe_test_net_config/2023-09-22-09_32_06.log,None
,oe_test_service_lvmlocks,success,./mugen-riscv/logs/lvm2/oe_test_service_lvmlocks/2023-09-21-17:01:21.log,None
,oe_test_service_lvmlockd,success,./mugen-riscv/logs/lvm2/oe_test_service_lvmlockd/2023-09-21-17:00:07.log,None
,oe_test_service_pmlogger,fail,./mugen-riscv/logs/pcp/oe_test_service_pmlogger/2023-09-22-08_48_44.log,
,oe_test_pmconfig_pmie_check,fail,./mugen-riscv/logs/pcp/oe_test_pmconfig_pmie_check/2023-09-22-05_47_50.log,
,oe_test_pmstore_install-sh,fail,./mugen-riscv/logs/pcp/oe_test_pmstore_install-sh/2023-09-22-05_37_05.log,
,oe_test_pmdumplog_01,fail,./mugen-riscv/logs/pcp/oe_test_pmdumplog_01/2023-09-22-04_58_32.log,
,oe_test_pmevent_01,fail,./mugen-riscv/logs/pcp/oe_test_pmevent_01/2023-09-22-05_02_56.log,
,oe_test_service_pmcd,fail,./mugen-riscv/logs/pcp/oe_test_service_pmcd/2023-09-22-08_43_49.log,
,oe_test_pcp_pcp-import-iostat2pcp,fail,./mugen-riscv/logs/pcp/oe_test_pcp_pcp-import-iostat2pcp/2023-09-22-07_41_32.log,
,oe_test_service_pmproxy,fail,./mugen-riscv/logs/pcp/oe_test_service_pmproxy/2023-09-22-08_53_58.log,
,oe_test_pminfo_03,fail,./mugen-riscv/logs/pcp/oe_test_pminfo_03/2023-09-22-05_11_57.log,
,oe_test_pmlogconf_pmlogsize,fail,./mugen-riscv/logs/pcp/oe_test_pmlogconf_pmlogsize/2023-09-22-05_17_55.log,
,oe_test_pmfind_pmgenmap_pmie2col_pminfo_01,fail,./mugen-riscv/logs/pcp/oe_test_pmfind_pmgenmap_pmie2col_pminfo_01/2023-09-22-05_07_19.log,
,oe_test_pmprobe_02,fail,./mugen-riscv/logs/pcp/oe_test_pmprobe_02/2023-09-22-05_30_06.log,
,oe_test_pmlogreduce_pmpause_pmpost_pmsleep,fail,./mugen-riscv/logs/pcp/oe_test_pmlogreduce_pmpause_pmpost_pmsleep/2023-09-22-06_31_45.log,
,oe_test_pmlogger_daily_02,fail,./mugen-riscv/logs/pcp/oe_test_pmlogger_daily_02/2023-09-22-05_56_31.log,
,oe_test_pmloglabel,fail,./mugen-riscv/logs/pcp/oe_test_pmloglabel/2023-09-22-05_20_09.log,
,oe_test_pcp_pcp-import-mrtg2pcp,fail,./mugen-riscv/logs/pcp/oe_test_pcp_pcp-import-mrtg2pcp/2023-09-22-08_11_46.log,
,oe_test_pmlogsummary_01,fail,./mugen-riscv/logs/pcp/oe_test_pmlogsummary_01/2023-09-22-05_22_13.log,
,oe_test_service_pmie,fail,./mugen-riscv/logs/pcp/oe_test_service_pmie/2023-09-22-08_45_49.log,
,oe_test_pcp,fail,./mugen-riscv/logs/pcp/oe_test_pcp/2023-09-22-04_54_18.log,
,oe_test_pcp-summary_pcp-vmstat_pmcd_wait,fail,./mugen-riscv/logs/pcp/oe_test_pcp-summary_pcp-vmstat_pmcd_wait/2023-09-22-05_43_20.log,
,oe_test_pcp_pcp-import-collectl2pcp,fail,./mugen-riscv/logs/pcp/oe_test_pcp_pcp-import-collectl2pcp/2023-09-22-06_41_03.log,
,oe_test_pminfo_02,fail,./mugen-riscv/logs/pcp/oe_test_pminfo_02/2023-09-22-05_09_52.log,
,oe_test_pmlogsummary_02,fail,./mugen-riscv/logs/pcp/oe_test_pmlogsummary_02/2023-09-22-05_25_20.log,
,oe_test_pmval_01,fail,./mugen-riscv/logs/pcp/oe_test_pmval_01/2023-09-22-05_39_02.log,
,oe_test_pmpython_mkaf_pcp-python,fail,./mugen-riscv/logs/pcp/oe_test_pmpython_mkaf_pcp-python/2023-09-22-05_32_03.log,
,oe_test_pmstat,fail,./mugen-riscv/logs/pcp/oe_test_pmstat/2023-09-22-05_33_56.log,
,oe_test_pmlogger_merge_pmlogger_rewrite,fail,./mugen-riscv/logs/pcp/oe_test_pmlogger_merge_pmlogger_rewrite/2023-09-22-06_29_26.log,
geoclue2,oe_test_service_geoclue,fail,./mugen-riscv/logs/geoclue2/oe_test_service_geoclue/2023-09-21-23_04_38.log,
fio,oe_test_fio_003,fail,./mugen-riscv/logs/fio/oe_test_fio_003/2023-09-21-23:49:12.log,
,oe_test_fio_002,fail,./mugen-riscv/logs/fio/oe_test_fio_002/2023-09-21-23:18:45.log,
initscripts,oe_test_service_network,success,./mugen-riscv/logs/initscripts/oe_test_service_network/2023-09-22-09:08:31.log,None
javapackages-tools,oe_test_javapackages-local,fail,./mugen-riscv/logs/javapackages-tools/oe_test_javapackages-local/2023-09-21-22:44:47.log,
,oe_test_build-classpath,fail,./mugen-riscv/logs/javapackages-tools/oe_test_build-classpath/2023-09-21-22:37:24.log,
,oe_test_build-jar-repository,fail,./mugen-riscv/logs/javapackages-tools/oe_test_build-jar-repository/2023-09-21-22:39:13.log,
,oe_test_binary_files_operation,fail,./mugen-riscv/logs/javapackages-tools/oe_test_binary_files_operation/2023-09-21-22:35:12.log,
,oe_test_find-shade-jar,fail,./mugen-riscv/logs/javapackages-tools/oe_test_find-shade-jar/2023-09-21-22:41:02.log,
,oe_test_libreswan_ipsec_addconn,fail,./mugen-riscv/logs/libreswan/oe_test_libreswan_ipsec_addconn/2023-09-22-04_45_37.log,
security-tool,oe_test_service_openEuler-security,success,./mugen-riscv/logs/security-tool/oe_test_service_openEuler-security/2023-09-22-01:18:07.log,None
iputils,oe_test_iputils_ping_01,success,./mugen-riscv/logs/iputils/oe_test_iputils_ping_01/2023-09-22-09:57:39.log,None
,oe_test_iputils_ping_02,success,./mugen-riscv/logs/iputils/oe_test_iputils_ping_02/2023-09-22-09:53:38.log,None
,oe_test_iputils_ping_03,success,./mugen-riscv/logs/iputils/oe_test_iputils_ping_03/2023-09-22-09:56:37.log,None
libvirt,oe_test_socket_virtsecretd-ro,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtsecretd-ro/2023-09-21-17:26:42.log,
,oe_test_socket_virtinterfaced-admin,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtinterfaced-admin/2023-09-21-17:09:46.log,
,oe_test_socket_virtstoraged,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtstoraged/2023-09-21-17:29:25.log,
,oe_test_socket_libvirtd-tcp,fail,./mugen-riscv/logs/libvirt/oe_test_socket_libvirtd-tcp/2023-09-21-17:08:25.log,
,oe_test_socket_virtproxyd-admin,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtproxyd-admin/2023-09-21-17:20:34.log,
,oe_test_service_virtqemud,fail,./mugen-riscv/logs/libvirt/oe_test_service_virtqemud/2023-09-21-17:04:06.log,
,oe_test_target_virt-guest-shutdown,fail,./mugen-riscv/logs/libvirt/oe_test_target_virt-guest-shutdown/2023-09-21-17:30:05.log,
,oe_test_service_virtnodedevd,fail,./mugen-riscv/logs/libvirt/oe_test_service_virtnodedevd/2023-09-21-17:01:49.log,
,oe_test_socket_virtstoraged-admin,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtstoraged-admin/2023-09-21-17:28:04.log,
,oe_test_socket_virtproxyd-tcp,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtproxyd-tcp/2023-09-21-17:22:37.log,
,oe_test_socket_virtnodedevd-admin,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtnodedevd-admin/2023-09-21-17:16:29.log,
,oe_test_socket_virtnodedevd-ro,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtnodedevd-ro/2023-09-21-17:17:10.log,
,oe_test_service_virtnetworkd,fail,./mugen-riscv/logs/libvirt/oe_test_service_virtnetworkd/2023-09-21-17:01:03.log,
,oe_test_socket_virtqemud,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtqemud/2023-09-21-17:25:21.log,
,oe_test_socket_virtnetworkd-ro,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtnetworkd-ro/2023-09-21-17:15:10.log,
,oe_test_socket_virtnwfilterd-admin,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtnwfilterd-admin/2023-09-21-17:18:30.log,
,oe_test_service_virtsecretd,fail,./mugen-riscv/logs/libvirt/oe_test_service_virtsecretd/2023-09-21-17:04:51.log,
,oe_test_socket_virtproxyd-tls,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtproxyd-tls/2023-09-21-17:23:18.log,
,oe_test_socket_virtnetworkd,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtnetworkd/2023-09-21-17:15:49.log,
,oe_test_socket_virtinterfaced,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtinterfaced/2023-09-21-17:11:06.log,
,oe_test_service_virtlockd,fail,./mugen-riscv/logs/libvirt/oe_test_service_virtlockd/2023-09-21-16:59:32.log,
,oe_test_socket_virtsecretd-admin,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtsecretd-admin/2023-09-21-17:26:02.log,
,oe_test_socket_virtproxyd,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtproxyd/2023-09-21-17:21:57.log,
,oe_test_service_virtnwfilterd,fail,./mugen-riscv/logs/libvirt/oe_test_service_virtnwfilterd/2023-09-21-17:02:36.log,
,oe_test_service_virtlogd,fail,./mugen-riscv/logs/libvirt/oe_test_service_virtlogd/2023-09-21-17:00:18.log,
,oe_test_socket_virtnodedevd,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtnodedevd/2023-09-21-17:17:50.log,
,oe_test_service_virtproxyd,fail,./mugen-riscv/logs/libvirt/oe_test_service_virtproxyd/2023-09-21-17:03:21.log,
,oe_test_service_libvirt-guests,fail,./mugen-riscv/logs/libvirt/oe_test_service_libvirt-guests/2023-09-21-16:58:07.log,
,oe_test_socket_virtsecretd,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtsecretd/2023-09-21-17:27:24.log,
,oe_test_socket_libvirtd-admin,fail,./mugen-riscv/logs/libvirt/oe_test_socket_libvirtd-admin/2023-09-21-17:06:23.log,
,oe_test_socket_virtproxyd-ro,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtproxyd-ro/2023-09-21-17:21:16.log,
,oe_test_socket_virtnetworkd-admin,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtnetworkd-admin/2023-09-21-17:14:30.log,
,oe_test_socket_virtqemud-admin,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtqemud-admin/2023-09-21-17:23:59.log,
,oe_test_socket_virtqemud-ro,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtqemud-ro/2023-09-21-17:24:40.log,
,oe_test_service_virtinterfaced,fail,./mugen-riscv/logs/libvirt/oe_test_service_virtinterfaced/2023-09-21-16:58:47.log,
,oe_test_socket_virtnwfilterd-ro,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtnwfilterd-ro/2023-09-21-17:19:11.log,
,oe_test_socket_virtlogd-admin,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtlogd-admin/2023-09-21-17:13:09.log,
,oe_test_socket_virtnwfilterd,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtnwfilterd/2023-09-21-17:19:53.log,
,oe_test_socket_virtlockd-admin,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtlockd-admin/2023-09-21-17:11:46.log,
,oe_test_socket_virtinterfaced-ro,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtinterfaced-ro/2023-09-21-17:10:26.log,
,oe_test_socket_virtstoraged-ro,fail,./mugen-riscv/logs/libvirt/oe_test_socket_virtstoraged-ro/2023-09-21-17:28:44.log,
,oe_test_service_virtstoraged,fail,./mugen-riscv/logs/libvirt/oe_test_service_virtstoraged/2023-09-21-17:05:38.log,
,oe_test_socket_libvirtd-tls,fail,./mugen-riscv/logs/libvirt/oe_test_socket_libvirtd-tls/2023-09-21-17:09:05.log,
ypbind,oe_test_service_ypbind,fail,./mugen-riscv/logs/ypbind/oe_test_service_ypbind/2023-09-22-03:09:31.log,
,oe_test_amanda_amssl,fail,./mugen-riscv/logs/amanda/oe_test_amanda_amssl/2023-09-21-17:39:54.log,
,oe_test_service_amanda-udp,fail,./mugen-riscv/logs/amanda/oe_test_service_amanda-udp/2023-09-21-17:40:22.log,
,oe_test_amanda_aespipe,fail,./mugen-riscv/logs/amanda/oe_test_amanda_aespipe/2023-09-21-17:41:41.log,
,oe_test_service_dbus,fail,./mugen-riscv/logs/dbus/oe_test_service_dbus/2023-09-21-19:12:47.log,
,oe_test_asciidoc_a2x_02,fail,./mugen-riscv/logs/asciidoc/oe_test_asciidoc_a2x_02/2023-09-21-18:08:08.log,
,oe_test_asciidoc_a2x_01,fail,./mugen-riscv/logs/asciidoc/oe_test_asciidoc_a2x_01/2023-09-21-18:06:55.log,
qemu,oe_test_socket_qemu-pr-helper,success,./mugen-riscv/logs/qemu/oe_test_socket_qemu-pr-helper/2023-09-22-00:43:38.log,None
,oe_test_service_qemu-pr-helper,success,./mugen-riscv/logs/qemu/oe_test_service_qemu-pr-helper/2023-09-22-00:42:52.log,None
ypserv,oe_test_service_yppasswdd,fail,./mugen-riscv/logs/ypserv/oe_test_service_yppasswdd/2023-09-22-00:47:11.log,
,oe_test_service_ypserv,fail,./mugen-riscv/logs/ypserv/oe_test_service_ypserv/2023-09-22-01:06:32.log,
,oe_test_service_ypxfrd,fail,./mugen-riscv/logs/ypserv/oe_test_service_ypxfrd/2023-09-22-01:07:41.log,
cups-filters,oe_test_service_cups-browsed,fail,./mugen-riscv/logs/cups-filters/oe_test_service_cups-browsed/2023-09-22-01:37:38.log,
iptables,oe_test_ip6tables-save,success,./mugen-riscv/logs/iptables/oe_test_ip6tables-save/2023-09-21-23_15_04.log,None
,oe_test_service_iptables,success,./mugen-riscv/logs/iptables/oe_test_service_iptables/2023-09-21-23_13_41.log,None
,oe_test_service_ip6tables,success,./mugen-riscv/logs/iptables/oe_test_service_ip6tables/2023-09-21-23_12_57.log,None
,oe_test_service_ctdb,fail,./mugen-riscv/logs/samba/oe_test_service_ctdb/2023-09-21-23:04:50.log,
freeradius,oe_test_freeradius_freeradius-utils_rlm_ippool_toolAndSmbencrypt,fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_rlm_ippool_toolAndSmbencrypt/2023-09-21-20_32_21.log,
,oe_test_freeradius_freeradius-utils_radsqlrelay,fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radsqlrelay/2023-09-21-19_58_25.log,
,oe_test_freeradius_freeradius_radiusdAndRadmin,fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius_radiusdAndRadmin/2023-09-21-19_13_14.log,
,oe_test_freeradius_freeradius-utils_radclient,fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_radclient/2023-09-21-19_13_47.log,
,oe_test_freeradius_freeradius_radiusd,fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius_radiusd/2023-09-21-19_12_35.log,
,oe_test_freeradius_freeradius_raddebugAndCheckrad,success,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius_raddebugAndCheckrad/2023-09-21-19_03_40.log,None
,oe_test_freeradius_freeradius-utils_rad_counter,fail,./mugen-riscv/logs/freeradius/oe_test_freeradius_freeradius-utils_rad_counter/2023-09-21-19_19_44.log,
nfs-utils,oe_test_service_nfs-lock,fail,./mugen-riscv/logs/nfs-utils/oe_test_service_nfs-lock/2023-09-21-17:25:02.log,
,oe_test_service_rpc-statd,fail,./mugen-riscv/logs/nfs-utils/oe_test_service_rpc-statd/2023-09-21-17:30:37.log,
,oe_test_service_nfs-idmap,fail,./mugen-riscv/logs/nfs-utils/oe_test_service_nfs-idmap/2023-09-21-17:24:23.log,
,oe_test_service_nfs-server,fail,./mugen-riscv/logs/nfs-utils/oe_test_service_nfs-server/2023-09-21-17:27:03.log,
,oe_test_service_nfs-mountd,fail,./mugen-riscv/logs/nfs-utils/oe_test_service_nfs-mountd/2023-09-21-17:25:46.log,
,oe_test_service_nfs,fail,./mugen-riscv/logs/nfs-utils/oe_test_service_nfs/2023-09-21-17:28:00.log,
,oe_test_service_nfs-idmapd,fail,./mugen-riscv/logs/nfs-utils/oe_test_service_nfs-idmapd/2023-09-21-17:23:45.log,
,oe_test_net-snmp_02,success,./mugen-riscv/logs/net-snmp/oe_test_net-snmp_02/2023-09-21-18:36:50.log,None
squid,oe_test_service_squid,fail,./mugen-riscv/logs/squid/oe_test_service_squid/2023-09-21-23_58_18.log,
,oe_test_ipvs_DEL_01,success,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_DEL_01/2023-09-22-05_06_44.log,None
,oe_test_ipvs_ADD_01,success,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_ADD_01/2023-09-22-05_05_44.log,None
,oe_test_ipvs_SCEN_DR_08,fail,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_SCEN_DR_08/2023-09-22-07_08_37.log,
,oe_test_ipvs_MOD_01,success,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_MOD_01/2023-09-22-05_07_43.log,None
,oe_test_ipvs_SAVE_01,success,./mugen-riscv/logs/ipvsadm/oe_test_ipvs_SAVE_01/2023-09-22-05_08_42.log,None
colord,oe_test_service_colord,fail,./mugen-riscv/logs/colord/oe_test_service_colord/2023-09-21-23_03_20.log,
os-storage,oe_test_storage_smb_3.0,success,./mugen-riscv/logs/os-storage/oe_test_storage_smb_3.0/2023-09-22-08_18_33.log,None
,oe_test_storage_btrfs_001,success,./mugen-riscv/logs/os-storage/oe_test_storage_btrfs_001/2023-09-22-09_50_32.log,None
,oe_test_storage_fileCMD_pwd,success,./mugen-riscv/logs/os-storage/oe_test_storage_fileCMD_pwd/2023-09-22-05_00_05.log,None
,oe_test_storage_nfs_repeat_restart,fail,./mugen-riscv/logs/os-storage/oe_test_storage_nfs_repeat_restart/2023-09-22-06_23_40.log,
,oe_test_storage_nfs_rpcinfo,fail,./mugen-riscv/logs/os-storage/oe_test_storage_nfs_rpcinfo/2023-09-22-06_55_52.log,
,oe_test_storage_nfs_RPC,fail,./mugen-riscv/logs/os-storage/oe_test_storage_nfs_RPC/2023-09-22-06_54_49.log,
,oe_test_storage_nfs_showmount,fail,./mugen-riscv/logs/os-storage/oe_test_storage_nfs_showmount/2023-09-22-06_47_11.log,
,oe_test_storage_btrfs_002,success,./mugen-riscv/logs/os-storage/oe_test_storage_btrfs_002/2023-09-22-09_51_34.log,None
,oe_test_storage_nfs_start_server,fail,./mugen-riscv/logs/os-storage/oe_test_storage_nfs_start_server/2023-09-22-08_06_18.log,
,oe_test_storage_nfs_modify_port,fail,./mugen-riscv/logs/os-storage/oe_test_storage_nfs_modify_port/2023-09-22-06_46_01.log,
,oe_test_service_kadmin,fail,./mugen-riscv/logs/krb5/oe_test_service_kadmin/2023-09-22-00_24_08.log,
